timestamp,epoch,global_step,local_step,loss,avg_loss,lr,cpu_mem_gb,gpu_mem_gb,gpu_peak_mem_gb
2026-03-07_22-31-37,11,1091,91,1.000130,1.000128,0.050000,12.953,14.984,12.352
2026-03-07_22-31-38,11,1092,92,1.000130,1.000128,0.050000,12.953,14.984,12.352
2026-03-07_22-31-38,11,1093,93,1.000130,1.000128,0.050000,12.953,14.984,12.352
2026-03-07_22-31-39,11,1094,94,1.000130,1.000128,0.050000,12.953,14.984,12.352
2026-03-07_22-31-40,11,1095,95,1.000130,1.000128,0.050000,12.953,14.984,12.352
2026-03-07_22-31-40,11,1096,96,1.000130,1.000128,0.050000,12.953,14.984,12.352
2026-03-07_22-31-41,11,1097,97,1.000130,1.000128,0.050000,12.953,14.984,12.352
2026-03-07_22-31-42,11,1098,98,1.000130,1.000129,0.050000,12.953,14.984,12.352
2026-03-07_22-31-42,11,1099,99,1.000130,1.000129,0.050000,12.953,14.984,12.352
2026-03-07_22-31-43,11,1100,100,1.000130,1.000129,0.050000,12.953,14.984,12.352
2026-03-07_22-31-44,12,1101,1,1.000130,1.000130,0.050000,12.953,14.990,12.022
2026-03-07_22-31-44,12,1102,2,1.000131,1.000130,0.050000,12.953,14.990,12.022
2026-03-07_22-31-45,12,1103,3,1.000131,1.000130,0.050000,12.953,14.989,12.022
2026-03-07_22-31-45,12,1104,4,1.000131,1.000131,0.050000,12.953,14.989,12.022
2026-03-07_22-31-46,12,1105,5,1.000131,1.000131,0.050000,12.953,14.989,12.022
2026-03-07_22-31-47,12,1106,6,1.000131,1.000131,0.050000,12.953,14.989,12.022
2026-03-07_22-31-47,12,1107,7,1.000131,1.000131,0.050000,12.953,14.989,12.022
2026-03-07_22-31-48,12,1108,8,1.000131,1.000131,0.050000,12.953,14.984,12.022
2026-03-07_22-31-49,12,1109,9,1.000131,1.000131,0.050000,12.953,14.984,12.022
2026-03-07_22-31-49,12,1110,10,1.000131,1.000131,0.050000,12.953,14.984,12.022
2026-03-07_22-31-50,12,1111,11,1.000131,1.000131,0.050000,12.953,14.984,12.022
2026-03-07_22-31-51,12,1112,12,1.000131,1.000131,0.050000,12.953,14.984,12.022
2026-03-07_22-31-51,12,1113,13,1.000131,1.000131,0.050000,12.953,14.984,12.022
2026-03-07_22-31-52,12,1114,14,1.000131,1.000131,0.050000,12.953,14.984,12.022
2026-03-07_22-31-52,12,1115,15,1.000131,1.000131,0.050000,12.953,14.984,12.022
2026-03-07_22-31-53,12,1116,16,1.000132,1.000131,0.050000,12.953,14.984,12.022
2026-03-07_22-31-54,12,1117,17,1.000131,1.000131,0.050000,12.953,14.984,12.022
2026-03-07_22-31-54,12,1118,18,1.000132,1.000131,0.050000,12.953,14.984,12.022
2026-03-07_22-31-55,12,1119,19,1.000132,1.000131,0.050000,12.953,14.984,12.022
2026-03-07_22-31-56,12,1120,20,1.000132,1.000131,0.050000,12.953,14.984,12.022
2026-03-07_22-31-56,12,1121,21,1.000132,1.000131,0.050000,12.953,14.984,12.022
2026-03-07_22-31-57,12,1122,22,1.000132,1.000131,0.050000,12.954,14.984,12.022
2026-03-07_22-31-58,12,1123,23,1.000131,1.000131,0.050000,12.954,14.984,12.022
2026-03-07_22-31-58,12,1124,24,1.000131,1.000131,0.050000,12.954,14.984,12.022
2026-03-07_22-31-59,12,1125,25,1.000132,1.000131,0.050000,12.954,14.985,12.022
2026-03-07_22-32-00,12,1126,26,1.000132,1.000131,0.050000,12.954,14.985,12.022
2026-03-07_22-32-00,12,1127,27,1.000133,1.000131,0.050000,12.954,14.985,12.022
2026-03-07_22-32-01,12,1128,28,1.000132,1.000131,0.050000,12.954,14.985,12.022
2026-03-07_22-32-01,12,1129,29,1.000132,1.000131,0.050000,12.954,14.985,12.022
2026-03-07_22-32-02,12,1130,30,1.000133,1.000131,0.050000,12.954,14.985,12.022
2026-03-07_22-32-03,12,1131,31,1.000131,1.000131,0.050000,12.954,14.985,12.022
2026-03-07_22-32-03,12,1132,32,1.000133,1.000132,0.050000,12.954,14.985,12.022
2026-03-07_22-32-04,12,1133,33,1.000132,1.000132,0.050000,12.954,14.985,12.022
2026-03-07_22-32-05,12,1134,34,1.000132,1.000132,0.050000,12.954,14.985,12.022
2026-03-07_22-32-05,12,1135,35,1.000133,1.000132,0.050000,12.954,14.985,12.022
2026-03-07_22-32-06,12,1136,36,1.000133,1.000132,0.050000,12.954,14.985,12.022
2026-03-07_22-32-07,12,1137,37,1.000133,1.000132,0.050000,12.954,14.985,12.022
2026-03-07_22-32-07,12,1138,38,1.000133,1.000132,0.050000,12.954,14.985,12.022
2026-03-07_22-32-08,12,1139,39,1.000133,1.000132,0.050000,12.954,14.985,12.022
2026-03-07_22-32-08,12,1140,40,1.000133,1.000132,0.050000,12.954,14.985,12.022
2026-03-07_22-32-09,12,1141,41,1.000133,1.000132,0.050000,12.954,14.985,12.022
2026-03-07_22-32-10,12,1142,42,1.000134,1.000132,0.050000,12.954,14.985,12.022
2026-03-07_22-32-10,12,1143,43,1.000133,1.000132,0.050000,12.954,14.985,12.022
2026-03-07_22-32-11,12,1144,44,1.000132,1.000132,0.050000,12.954,14.985,12.022
2026-03-07_22-32-12,12,1145,45,1.000132,1.000132,0.050000,12.954,14.985,12.022
2026-03-07_22-32-12,12,1146,46,1.000133,1.000132,0.050000,12.954,14.985,12.022
2026-03-07_22-32-13,12,1147,47,1.000132,1.000132,0.050000,12.954,14.985,12.022
2026-03-07_22-32-14,12,1148,48,1.000132,1.000132,0.050000,12.954,14.985,12.022
2026-03-07_22-32-14,12,1149,49,1.000133,1.000132,0.050000,12.954,14.985,12.022
2026-03-07_22-32-15,12,1150,50,1.000134,1.000132,0.050000,12.954,14.985,12.022
2026-03-07_22-32-16,12,1151,51,1.000133,1.000132,0.050000,12.954,14.985,12.022
2026-03-07_22-32-16,12,1152,52,1.000133,1.000132,0.050000,12.954,14.985,12.022
2026-03-07_22-32-17,12,1153,53,1.000133,1.000132,0.050000,12.954,14.985,12.022
2026-03-07_22-32-18,12,1154,54,1.000132,1.000132,0.050000,12.954,14.985,12.022
2026-03-07_22-32-19,12,1155,55,1.000134,1.000132,0.050000,12.954,14.985,12.022
2026-03-07_22-32-19,12,1156,56,1.000134,1.000132,0.050000,12.954,14.985,12.022
2026-03-07_22-32-20,12,1157,57,1.000134,1.000132,0.050000,12.954,14.985,12.022
2026-03-07_22-32-20,12,1158,58,1.000134,1.000132,0.050000,12.954,14.985,12.022
2026-03-07_22-32-21,12,1159,59,1.000134,1.000132,0.050000,12.954,14.985,12.022
2026-03-07_22-32-21,12,1160,60,1.000134,1.000132,0.050000,12.954,14.985,12.022
2026-03-07_22-32-22,12,1161,61,1.000134,1.000132,0.050000,12.954,14.985,12.022
2026-03-07_22-32-23,12,1162,62,1.000133,1.000132,0.050000,12.954,14.985,12.022
2026-03-07_22-32-23,12,1163,63,1.000133,1.000132,0.050000,12.954,14.985,12.022
2026-03-07_22-32-24,12,1164,64,1.000134,1.000132,0.050000,12.954,14.985,12.022
2026-03-07_22-32-25,12,1165,65,1.000134,1.000132,0.050000,12.954,14.985,12.022
2026-03-07_22-32-25,12,1166,66,1.000134,1.000132,0.050000,12.954,14.985,12.022
2026-03-07_22-32-26,12,1167,67,1.000133,1.000132,0.050000,12.954,14.985,12.022
2026-03-07_22-32-27,12,1168,68,1.000134,1.000132,0.050000,12.954,14.985,12.022
2026-03-07_22-32-27,12,1169,69,1.000134,1.000132,0.050000,12.954,14.985,12.022
2026-03-07_22-32-28,12,1170,70,1.000133,1.000132,0.050000,12.954,14.985,12.022
2026-03-07_22-32-28,12,1171,71,1.000134,1.000132,0.050000,12.954,14.985,12.022
2026-03-07_22-32-29,12,1172,72,1.000133,1.000132,0.050000,12.954,14.985,12.022
2026-03-07_22-32-30,12,1173,73,1.000134,1.000132,0.050000,12.954,14.985,12.022
2026-03-07_22-32-30,12,1174,74,1.000133,1.000132,0.050000,12.954,14.985,12.022
2026-03-07_22-32-31,12,1175,75,1.000134,1.000132,0.050000,12.954,14.985,12.022
2026-03-07_22-32-32,12,1176,76,1.000134,1.000132,0.050000,12.954,14.985,12.022
2026-03-07_22-32-32,12,1177,77,1.000134,1.000133,0.050000,12.954,14.985,12.022
2026-03-07_22-32-33,12,1178,78,1.000133,1.000133,0.050000,12.954,14.985,12.022
2026-03-07_22-32-33,12,1179,79,1.000133,1.000133,0.050000,12.954,14.985,12.022
2026-03-07_22-32-34,12,1180,80,1.000134,1.000133,0.050000,12.954,14.985,12.022
2026-03-07_22-32-35,12,1181,81,1.000133,1.000133,0.050000,12.954,14.985,12.022
2026-03-07_22-32-35,12,1182,82,1.000133,1.000133,0.050000,12.954,14.985,12.022
2026-03-07_22-32-36,12,1183,83,1.000133,1.000133,0.050000,12.954,14.985,12.022
2026-03-07_22-32-37,12,1184,84,1.000133,1.000133,0.050000,12.954,14.985,12.022
2026-03-07_22-32-37,12,1185,85,1.000133,1.000133,0.050000,12.954,14.985,12.022
2026-03-07_22-32-38,12,1186,86,1.000133,1.000133,0.050000,12.954,14.985,12.022
2026-03-07_22-32-38,12,1187,87,1.000133,1.000133,0.050000,12.954,14.985,12.022
2026-03-07_22-32-39,12,1188,88,1.000133,1.000133,0.050000,12.954,14.985,12.022
2026-03-07_22-32-40,12,1189,89,1.000133,1.000133,0.050000,12.954,14.985,12.022
2026-03-07_22-32-40,12,1190,90,1.000133,1.000133,0.050000,12.954,14.985,12.022
2026-03-07_22-32-41,12,1191,91,1.000134,1.000133,0.050000,12.954,14.985,12.022
2026-03-07_22-32-41,12,1192,92,1.000133,1.000133,0.050000,12.954,14.985,12.022
2026-03-07_22-32-42,12,1193,93,1.000133,1.000133,0.050000,12.954,14.985,12.022
2026-03-07_22-32-43,12,1194,94,1.000133,1.000133,0.050000,12.954,14.985,12.022
2026-03-07_22-32-43,12,1195,95,1.000134,1.000133,0.050000,12.954,14.985,12.022
2026-03-07_22-32-44,12,1196,96,1.000134,1.000133,0.050000,12.954,14.985,12.022
2026-03-07_22-32-44,12,1197,97,1.000133,1.000133,0.050000,12.954,14.985,12.022
2026-03-07_22-32-45,12,1198,98,1.000134,1.000133,0.050000,12.954,14.985,12.022
2026-03-07_22-32-46,12,1199,99,1.000134,1.000133,0.050000,12.954,14.985,12.022
2026-03-07_22-32-46,12,1200,100,1.000135,1.000133,0.050000,12.954,14.985,12.022
2026-03-07_22-32-47,13,1201,1,1.000134,1.000134,0.050000,12.954,14.990,11.223
2026-03-07_22-32-48,13,1202,2,1.000134,1.000134,0.050000,12.954,14.990,11.223
2026-03-07_22-32-48,13,1203,3,1.000134,1.000134,0.050000,12.954,14.989,11.223
2026-03-07_22-32-49,13,1204,4,1.000134,1.000134,0.050000,12.954,14.989,11.223
2026-03-07_22-32-49,13,1205,5,1.000134,1.000134,0.050000,12.954,14.989,11.223
2026-03-07_22-32-50,13,1206,6,1.000134,1.000134,0.050000,12.954,14.989,11.223
2026-03-07_22-32-50,13,1207,7,1.000134,1.000134,0.050000,12.954,14.989,11.223
2026-03-07_22-32-51,13,1208,8,1.000134,1.000134,0.050000,12.954,14.989,11.223
2026-03-07_22-32-52,13,1209,9,1.000135,1.000134,0.050000,12.954,14.985,11.223
2026-03-07_22-32-52,13,1210,10,1.000135,1.000134,0.050000,12.954,14.985,11.554
2026-03-07_22-32-53,13,1211,11,1.000135,1.000134,0.050000,12.954,14.985,11.554
2026-03-07_22-32-54,13,1212,12,1.000135,1.000134,0.050000,12.954,14.985,11.555
2026-03-07_22-32-54,13,1213,13,1.000135,1.000134,0.050000,12.954,14.985,11.555
2026-03-07_22-32-55,13,1214,14,1.000135,1.000134,0.050000,12.954,14.985,11.555
2026-03-07_22-32-56,13,1215,15,1.000136,1.000135,0.050000,12.954,14.985,11.555
2026-03-07_22-32-56,13,1216,16,1.000136,1.000135,0.050000,12.954,14.985,11.555
2026-03-07_22-32-57,13,1217,17,1.000135,1.000135,0.050000,12.954,14.985,11.555
2026-03-07_22-32-57,13,1218,18,1.000135,1.000135,0.050000,12.954,14.985,11.555
2026-03-07_22-32-58,13,1219,19,1.000136,1.000135,0.050000,12.954,14.985,11.555
2026-03-07_22-32-59,13,1220,20,1.000135,1.000135,0.050000,12.954,14.985,11.555
2026-03-07_22-32-59,13,1221,21,1.000136,1.000135,0.050000,12.954,14.985,11.555
2026-03-07_22-33-00,13,1222,22,1.000136,1.000135,0.050000,12.954,14.985,11.555
2026-03-07_22-33-00,13,1223,23,1.000136,1.000135,0.050000,12.954,14.985,11.555
2026-03-07_22-33-01,13,1224,24,1.000136,1.000135,0.050000,12.954,14.985,11.555
2026-03-07_22-33-02,13,1225,25,1.000136,1.000135,0.050000,12.954,14.985,11.555
2026-03-07_22-33-02,13,1226,26,1.000137,1.000135,0.050000,12.954,14.985,11.555
2026-03-07_22-33-03,13,1227,27,1.000137,1.000135,0.050000,12.954,14.985,11.555
2026-03-07_22-33-03,13,1228,28,1.000136,1.000135,0.050000,12.954,14.985,11.555
2026-03-07_22-33-04,13,1229,29,1.000136,1.000135,0.050000,12.954,14.985,11.630
2026-03-07_22-33-04,13,1230,30,1.000137,1.000135,0.050000,12.954,14.985,11.630
2026-03-07_22-33-05,13,1231,31,1.000137,1.000135,0.050000,12.954,14.985,11.630
2026-03-07_22-33-06,13,1232,32,1.000137,1.000135,0.050000,12.954,14.985,11.630
2026-03-07_22-33-06,13,1233,33,1.000137,1.000135,0.050000,12.954,14.985,11.630
2026-03-07_22-33-07,13,1234,34,1.000137,1.000135,0.050000,12.954,14.985,11.630
2026-03-07_22-33-07,13,1235,35,1.000137,1.000136,0.050000,12.954,14.985,11.630
2026-03-07_22-33-08,13,1236,36,1.000138,1.000136,0.050000,12.954,14.985,11.630
2026-03-07_22-33-08,13,1237,37,1.000138,1.000136,0.050000,12.954,14.985,11.630
2026-03-07_22-33-09,13,1238,38,1.000137,1.000136,0.050000,12.954,14.985,11.630
2026-03-07_22-33-10,13,1239,39,1.000138,1.000136,0.050000,12.954,14.985,11.630
2026-03-07_22-33-10,13,1240,40,1.000138,1.000136,0.050000,12.954,14.985,11.630
2026-03-07_22-33-11,13,1241,41,1.000138,1.000136,0.050000,12.954,14.985,11.630
2026-03-07_22-33-12,13,1242,42,1.000138,1.000136,0.050000,12.954,14.985,11.630
2026-03-07_22-33-12,13,1243,43,1.000139,1.000136,0.050000,12.954,14.985,11.630
2026-03-07_22-33-13,13,1244,44,1.000139,1.000136,0.050000,12.954,14.985,11.630
2026-03-07_22-33-13,13,1245,45,1.000139,1.000136,0.050000,12.954,14.985,11.630
2026-03-07_22-33-14,13,1246,46,1.000139,1.000136,0.050000,12.954,14.985,11.630
2026-03-07_22-33-14,13,1247,47,1.000137,1.000136,0.050000,12.954,14.985,11.630
2026-03-07_22-33-15,13,1248,48,1.000138,1.000136,0.050000,12.954,14.985,11.630
2026-03-07_22-33-16,13,1249,49,1.000138,1.000136,0.050000,12.954,14.985,11.630
2026-03-07_22-33-16,13,1250,50,1.000138,1.000136,0.050000,12.954,14.985,11.630
2026-03-07_22-33-17,13,1251,51,1.000139,1.000136,0.050000,12.954,14.985,11.630
2026-03-07_22-33-17,13,1252,52,1.000140,1.000136,0.050000,12.954,14.985,11.630
2026-03-07_22-33-18,13,1253,53,1.000138,1.000136,0.050000,12.954,14.985,11.630
2026-03-07_22-33-19,13,1254,54,1.000139,1.000137,0.050000,12.954,14.985,11.630
2026-03-07_22-33-19,13,1255,55,1.000139,1.000137,0.050000,12.954,14.985,11.630
2026-03-07_22-33-20,13,1256,56,1.000140,1.000137,0.050000,12.954,14.985,11.630
2026-03-07_22-33-21,13,1257,57,1.000138,1.000137,0.050000,12.954,14.985,11.630
2026-03-07_22-33-21,13,1258,58,1.000138,1.000137,0.050000,12.954,14.985,11.630
2026-03-07_22-33-22,13,1259,59,1.000140,1.000137,0.050000,12.954,14.985,11.630
2026-03-07_22-33-22,13,1260,60,1.000139,1.000137,0.050000,12.954,14.985,11.630
2026-03-07_22-33-23,13,1261,61,1.000139,1.000137,0.050000,12.954,14.985,11.630
2026-03-07_22-33-24,13,1262,62,1.000139,1.000137,0.050000,12.954,14.985,11.630
2026-03-07_22-33-24,13,1263,63,1.000140,1.000137,0.050000,12.954,14.985,11.630
2026-03-07_22-33-25,13,1264,64,1.000139,1.000137,0.050000,12.954,14.985,11.630
2026-03-07_22-33-25,13,1265,65,1.000140,1.000137,0.050000,12.954,14.985,11.630
2026-03-07_22-33-26,13,1266,66,1.000140,1.000137,0.050000,12.954,14.985,11.630
2026-03-07_22-33-27,13,1267,67,1.000140,1.000137,0.050000,12.954,14.985,11.630
2026-03-07_22-33-27,13,1268,68,1.000141,1.000137,0.050000,12.954,14.985,11.630
2026-03-07_22-33-28,13,1269,69,1.000140,1.000137,0.050000,12.954,14.985,11.630
2026-03-07_22-33-28,13,1270,70,1.000141,1.000137,0.050000,12.954,14.985,11.630
2026-03-07_22-33-29,13,1271,71,1.000140,1.000137,0.050000,12.954,14.985,11.630
2026-03-07_22-33-30,13,1272,72,1.000142,1.000137,0.050000,12.954,14.985,11.630
2026-03-07_22-33-30,13,1273,73,1.000139,1.000137,0.050000,12.954,14.985,11.630
2026-03-07_22-33-31,13,1274,74,1.000142,1.000137,0.050000,12.954,14.985,11.630
2026-03-07_22-33-31,13,1275,75,1.000141,1.000137,0.050000,12.954,14.985,11.630
2026-03-07_22-33-32,13,1276,76,1.000142,1.000137,0.050000,12.954,14.985,11.630
2026-03-07_22-33-33,13,1277,77,1.000142,1.000138,0.050000,12.954,14.985,11.630
2026-03-07_22-33-33,13,1278,78,1.000140,1.000138,0.050000,12.954,14.985,11.630
2026-03-07_22-33-34,13,1279,79,1.000142,1.000138,0.050000,12.954,14.985,11.630
2026-03-07_22-33-34,13,1280,80,1.000141,1.000138,0.050000,12.954,14.985,11.630
2026-03-07_22-33-35,13,1281,81,1.000140,1.000138,0.050000,12.954,14.985,11.630
2026-03-07_22-33-36,13,1282,82,1.000142,1.000138,0.050000,12.954,14.985,11.630
2026-03-07_22-33-36,13,1283,83,1.000141,1.000138,0.050000,12.954,14.985,11.630
2026-03-07_22-33-37,13,1284,84,1.000141,1.000138,0.050000,12.954,14.985,11.630
2026-03-07_22-33-38,13,1285,85,1.000140,1.000138,0.050000,12.954,14.985,11.630
2026-03-07_22-33-38,13,1286,86,1.000143,1.000138,0.050000,12.954,14.985,11.630
2026-03-07_22-33-39,13,1287,87,1.000141,1.000138,0.050000,12.954,14.985,11.630
2026-03-07_22-33-39,13,1288,88,1.000143,1.000138,0.050000,12.954,14.985,11.630
2026-03-07_22-33-40,13,1289,89,1.000142,1.000138,0.050000,12.954,14.985,11.630
2026-03-07_22-33-41,13,1290,90,1.000143,1.000138,0.050000,12.954,14.985,11.630
2026-03-07_22-33-41,13,1291,91,1.000143,1.000138,0.050000,12.954,14.985,11.630
2026-03-07_22-33-42,13,1292,92,1.000142,1.000138,0.050000,12.954,14.985,11.630
2026-03-07_22-33-42,13,1293,93,1.000144,1.000138,0.050000,12.954,14.985,11.630
2026-03-07_22-33-43,13,1294,94,1.000144,1.000138,0.050000,12.954,14.985,11.630
2026-03-07_22-33-43,13,1295,95,1.000143,1.000138,0.050000,12.954,14.985,11.630
2026-03-07_22-33-44,13,1296,96,1.000142,1.000138,0.050000,12.954,14.985,11.630
2026-03-07_22-33-45,13,1297,97,1.000144,1.000138,0.050000,12.954,14.985,11.630
2026-03-07_22-33-45,13,1298,98,1.000142,1.000139,0.050000,12.954,14.985,11.630
2026-03-07_22-33-46,13,1299,99,1.000145,1.000139,0.050000,12.954,14.985,11.630
2026-03-07_22-33-46,13,1300,100,1.000144,1.000139,0.050000,12.954,14.985,11.630
2026-03-07_22-33-47,14,1301,1,1.000145,1.000145,0.050000,12.954,14.990,10.636
2026-03-07_22-33-47,14,1302,2,1.000145,1.000145,0.050000,12.954,14.990,10.750
2026-03-07_22-33-48,14,1303,3,1.000144,1.000145,0.050000,12.954,14.990,10.875
2026-03-07_22-33-49,14,1304,4,1.000143,1.000144,0.050000,12.954,14.989,11.164
2026-03-07_22-33-49,14,1305,5,1.000146,1.000145,0.050000,12.954,14.989,11.164
2026-03-07_22-33-50,14,1306,6,1.000144,1.000144,0.050000,12.954,14.989,11.164
2026-03-07_22-33-50,14,1307,7,1.000146,1.000145,0.050000,12.954,14.989,11.164
2026-03-07_22-33-51,14,1308,8,1.000142,1.000144,0.050000,12.954,14.989,11.278
2026-03-07_22-33-51,14,1309,9,1.000144,1.000144,0.050000,12.954,14.985,11.278
2026-03-07_22-33-52,14,1310,10,1.000145,1.000144,0.050000,12.954,14.985,11.278
2026-03-07_22-33-53,14,1311,11,1.000144,1.000144,0.050000,12.954,14.985,11.278
2026-03-07_22-33-53,14,1312,12,1.000146,1.000145,0.050000,12.954,14.985,11.278
2026-03-07_22-33-54,14,1313,13,1.000146,1.000145,0.050000,12.954,14.985,11.278
2026-03-07_22-33-54,14,1314,14,1.000143,1.000145,0.050000,12.954,14.985,11.278
2026-03-07_22-33-55,14,1315,15,1.000146,1.000145,0.050000,12.954,14.985,11.278
2026-03-07_22-33-55,14,1316,16,1.000144,1.000145,0.050000,12.954,14.985,11.278
2026-03-07_22-33-56,14,1317,17,1.000146,1.000145,0.050000,12.954,14.985,11.278
2026-03-07_22-33-57,14,1318,18,1.000144,1.000145,0.050000,12.954,14.985,11.278
2026-03-07_22-33-57,14,1319,19,1.000144,1.000145,0.050000,12.954,14.985,11.278
2026-03-07_22-33-58,14,1320,20,1.000144,1.000145,0.050000,12.954,14.985,11.278
2026-03-07_22-33-58,14,1321,21,1.000145,1.000145,0.050000,12.954,14.985,11.278
2026-03-07_22-33-59,14,1322,22,1.000144,1.000145,0.050000,12.954,14.986,11.278
2026-03-07_22-34-00,14,1323,23,1.000147,1.000145,0.050000,12.954,14.986,11.278
2026-03-07_22-34-00,14,1324,24,1.000145,1.000145,0.050000,12.954,14.986,11.278
2026-03-07_22-34-01,14,1325,25,1.000145,1.000145,0.050000,12.954,14.985,11.278
2026-03-07_22-34-01,14,1326,26,1.000144,1.000145,0.050000,12.954,14.985,11.278
2026-03-07_22-34-02,14,1327,27,1.000148,1.000145,0.050000,12.954,14.985,11.278
2026-03-07_22-34-03,14,1328,28,1.000145,1.000145,0.050000,12.954,14.985,11.278
2026-03-07_22-34-03,14,1329,29,1.000144,1.000145,0.050000,12.954,14.985,11.410
2026-03-07_22-34-04,14,1330,30,1.000147,1.000145,0.050000,12.954,14.985,11.410
2026-03-07_22-34-04,14,1331,31,1.000147,1.000145,0.050000,12.954,14.985,11.410
2026-03-07_22-34-05,14,1332,32,1.000145,1.000145,0.050000,12.954,14.985,11.410
2026-03-07_22-34-06,14,1333,33,1.000147,1.000145,0.050000,12.954,14.985,11.410
2026-03-07_22-34-06,14,1334,34,1.000148,1.000145,0.050000,12.954,14.985,11.410
2026-03-07_22-34-07,14,1335,35,1.000147,1.000145,0.050000,12.954,14.985,11.410
2026-03-07_22-34-07,14,1336,36,1.000147,1.000145,0.050000,12.954,14.985,11.410
2026-03-07_22-34-08,14,1337,37,1.000146,1.000145,0.050000,12.954,14.985,11.410
2026-03-07_22-34-09,14,1338,38,1.000147,1.000145,0.050000,12.954,14.985,11.410
2026-03-07_22-34-09,14,1339,39,1.000145,1.000145,0.050000,12.954,14.985,11.410
2026-03-07_22-34-10,14,1340,40,1.000147,1.000145,0.050000,12.954,14.985,11.410
2026-03-07_22-34-10,14,1341,41,1.000148,1.000145,0.050000,12.954,14.985,11.410
2026-03-07_22-34-11,14,1342,42,1.000148,1.000145,0.050000,12.954,14.985,11.410
2026-03-07_22-34-12,14,1343,43,1.000145,1.000145,0.050000,12.954,14.985,11.506
2026-03-07_22-34-12,14,1344,44,1.000146,1.000145,0.050000,12.954,14.985,11.506
2026-03-07_22-34-13,14,1345,45,1.000150,1.000146,0.050000,12.954,14.985,11.506
2026-03-07_22-34-13,14,1346,46,1.000148,1.000146,0.050000,12.954,14.985,11.506
2026-03-07_22-34-14,14,1347,47,1.000147,1.000146,0.050000,12.954,14.985,11.506
2026-03-07_22-34-14,14,1348,48,1.000147,1.000146,0.050000,12.954,14.985,11.506
2026-03-07_22-34-15,14,1349,49,1.000149,1.000146,0.050000,12.954,14.985,11.506
2026-03-07_22-34-16,14,1350,50,1.000149,1.000146,0.050000,12.954,14.985,11.506
2026-03-07_22-34-16,14,1351,51,1.000149,1.000146,0.050000,12.954,14.985,11.506
2026-03-07_22-34-17,14,1352,52,1.000149,1.000146,0.050000,12.954,14.985,11.506
2026-03-07_22-34-17,14,1353,53,1.000149,1.000146,0.050000,12.954,14.985,11.506
2026-03-07_22-34-18,14,1354,54,1.000147,1.000146,0.050000,12.954,14.985,11.506
2026-03-07_22-34-18,14,1355,55,1.000151,1.000146,0.050000,12.954,14.985,11.506
2026-03-07_22-34-19,14,1356,56,1.000148,1.000146,0.050000,12.954,14.985,11.506
2026-03-07_22-34-19,14,1357,57,1.000146,1.000146,0.050000,12.954,14.985,11.506
2026-03-07_22-34-20,14,1358,58,1.000149,1.000146,0.050000,12.954,14.985,11.506
2026-03-07_22-34-21,14,1359,59,1.000149,1.000146,0.050000,12.954,14.985,11.506
2026-03-07_22-34-21,14,1360,60,1.000150,1.000146,0.050000,12.954,14.985,11.506
2026-03-07_22-34-22,14,1361,61,1.000149,1.000146,0.050000,12.954,14.985,11.506
2026-03-07_22-34-22,14,1362,62,1.000150,1.000146,0.050000,12.954,14.985,11.506
2026-03-07_22-34-23,14,1363,63,1.000150,1.000146,0.050000,12.954,14.985,11.506
2026-03-07_22-34-23,14,1364,64,1.000151,1.000146,0.050000,12.954,14.985,11.506
2026-03-07_22-34-24,14,1365,65,1.000148,1.000147,0.050000,12.954,14.985,11.506
2026-03-07_22-34-24,14,1366,66,1.000149,1.000147,0.050000,12.954,14.985,11.506
2026-03-07_22-34-25,14,1367,67,1.000150,1.000147,0.050000,12.954,14.985,11.506
2026-03-07_22-34-25,14,1368,68,1.000150,1.000147,0.050000,12.954,14.985,11.506
2026-03-07_22-34-26,14,1369,69,1.000150,1.000147,0.050000,12.954,14.985,11.506
2026-03-07_22-34-26,14,1370,70,1.000149,1.000147,0.050000,12.954,14.985,11.506
2026-03-07_22-34-27,14,1371,71,1.000149,1.000147,0.050000,12.954,14.985,11.506
2026-03-07_22-34-28,14,1372,72,1.000149,1.000147,0.050000,12.954,14.985,11.506
2026-03-07_22-34-28,14,1373,73,1.000149,1.000147,0.050000,12.954,14.985,11.506
2026-03-07_22-34-29,14,1374,74,1.000148,1.000147,0.050000,12.954,14.985,11.506
2026-03-07_22-34-29,14,1375,75,1.000150,1.000147,0.050000,12.954,14.985,11.506
2026-03-07_22-34-30,14,1376,76,1.000151,1.000147,0.050000,12.954,14.985,11.506
2026-03-07_22-34-31,14,1377,77,1.000151,1.000147,0.050000,12.954,14.985,11.506
2026-03-07_22-34-31,14,1378,78,1.000151,1.000147,0.050000,12.954,14.985,11.506
2026-03-07_22-34-32,14,1379,79,1.000152,1.000147,0.050000,12.954,14.985,11.506
2026-03-07_22-34-32,14,1380,80,1.000151,1.000147,0.050000,12.954,14.984,11.506
2026-03-07_22-34-33,14,1381,81,1.000152,1.000147,0.050000,12.954,14.984,11.506
2026-03-07_22-34-33,14,1382,82,1.000150,1.000147,0.050000,12.954,14.984,11.506
2026-03-07_22-34-34,14,1383,83,1.000147,1.000147,0.050000,12.954,14.984,11.506
2026-03-07_22-34-34,14,1384,84,1.000149,1.000147,0.050000,12.954,14.984,11.506
2026-03-07_22-34-35,14,1385,85,1.000149,1.000147,0.050000,12.954,14.984,11.506
2026-03-07_22-34-36,14,1386,86,1.000149,1.000147,0.050000,12.954,14.984,11.506
